   2.5793726e+00   4.1385901e-02   6.4136065e-01  -3.8768387e+00  -1.9174956e+00   3.2581105e+00  -1.9828037e-01   1.2694034e+00   8.1750150e-01  -1.2713349e+00  -6.8502238e-01   1.6746550e+00   1.0924412e+00   1.1368017e+00
  -2.5468215e+00   3.2485069e-01   2.0440775e+00   9.3812862e-01  -1.9814254e-01  -3.7287383e-01   7.0651095e-01  -3.1504321e-01  -1.5327566e-01   7.0384217e-01  -9.2524099e-01  -1.8627979e-01  -5.2628548e-01  -5.3850902e-01
  -3.3453335e+00  -6.4575551e+00   4.3252378e-01  -1.2520674e+00   3.7521337e-01  -1.5774267e+00  -5.7856294e-01   1.5257242e-01  -9.0149681e-02  -9.2766645e-02   1.8439894e+00  -1.1059243e+00  -1.3572497e+00  -2.6907510e-01
   5.2261102e-02  -5.2267829e-01  -1.2583649e+00   1.1568986e+00   2.1493080e+00   1.1184037e-01   5.1972712e-01  -5.7434468e-02   1.9646947e-01   9.6892155e-01   3.0442280e-01  -1.6933436e+00  -1.0534425e-01  -3.9113590e-01
   2.2806888e+00  -2.4704189e+00  -2.3551823e+00   6.6815380e-01   2.0207911e-01  -2.4665933e+00  -2.3049157e+00  -6.4558671e-01  -3.3276176e-01  -1.3975346e+00  -1.0366263e+00   1.4397462e-01   6.9919440e-01  -9.0059245e-01
   5.1218122e-01   1.2554089e+00  -1.2239314e+00  -4.3332576e-01  -2.7464533e+00   1.2887538e+00   3.2140026e+00   3.1869997e-01   1.0687707e+00   3.6066443e-01  -3.4710112e-01   8.3339743e-01  -2.5660731e-01  -1.7668159e+00
  -2.2900897e+00  -1.3613603e+01   2.2506099e+00  -8.1085849e-01  -4.5218613e+00  -4.3073412e+00  -9.2438469e+00  -3.0853965e+00   6.9067021e-01  -1.4819954e-01   8.8416990e-01   1.1569587e+00   2.1755055e+00   7.7790207e+00
